"id","Sex","StatutBaguage","year","Age","StateCode","AFR","boldness_BLUP_mean"
NA,"F","A",2017,34,1,10,-1.71242103568469
NA,"F","A",2018,35,3,10,-1.71242103568469
NA,"F","A",2019,36,1,10,-1.71242103568469
NA,"F","A",1992,9,3,10,NA
NA,"F","A",1993,10,1,10,NA
NA,"F","A",1994,11,3,10,NA
NA,"F","A",1995,12,1,10,NA
NA,"F","A",1996,13,3,10,NA
NA,"F","A",1997,14,3,10,NA
NA,"F","A",1998,15,3,10,NA
NA,"F","A",1999,16,1,10,NA
NA,"F","A",2000,17,3,10,NA
NA,"F","A",2001,18,1,10,NA
NA,"F","A",2002,19,3,10,NA
NA,"F","A",2003,20,0,10,NA
NA,"F","A",1989,6,3,7,NA
NA,"F","A",1990,7,1,7,NA
NA,"F","A",1991,8,3,7,NA
NA,"F","A",1992,9,3,7,NA
NA,"F","A",1993,10,1,7,NA
NA,"F","A",1994,11,0,7,NA
NA,"F","A",1995,12,0,7,NA
NA,"F","A",1996,13,1,7,NA
NA,"F","A",1997,14,3,7,NA
NA,"F","A",1998,15,0,7,NA
NA,"F","A",1999,16,0,7,NA
NA,"F","A",2000,17,1,7,NA
NA,"F","A",2001,18,3,7,NA
NA,"F","A",2002,19,1,7,NA
NA,"F","A",2003,20,3,7,NA
NA,"F","A",2004,21,0,7,NA
NA,"F","A",1989,6,3,7,NA
NA,"F","A",1990,7,0,7,NA
NA,"F","A",1991,8,0,7,NA
NA,"F","A",1992,9,3,7,NA
NA,"F","A",1993,10,1,7,NA
NA,"F","A",1994,11,3,7,NA
NA,"F","A",1995,12,1,7,NA
NA,"F","A",1996,13,3,7,NA
NA,"F","A",1997,14,1,7,NA
NA,"F","A",1998,15,3,7,NA
NA,"F","A",1999,16,3,7,NA
NA,"F","A",2000,17,1,7,NA
NA,"F","A",2001,18,3,7,NA
NA,"F","A",2002,19,1,7,NA
NA,"F","A",2003,20,3,7,NA
NA,"F","A",2004,21,0,7,NA
NA,"F","A",1992,9,3,10,-1.09299606398504
NA,"F","A",1993,10,1,10,-1.09299606398504
NA,"F","A",1994,11,3,10,-1.09299606398504
NA,"F","A",1995,12,1,10,-1.09299606398504
NA,"F","A",1996,13,3,10,-1.09299606398504
NA,"F","A",1997,14,1,10,-1.09299606398504
NA,"F","A",1998,15,3,10,-1.09299606398504
NA,"F","A",1999,16,1,10,-1.09299606398504
NA,"F","A",2000,17,3,10,-1.09299606398504
NA,"F","A",2001,18,1,10,-1.09299606398504
NA,"F","A",2002,19,3,10,-1.09299606398504
NA,"F","A",2003,20,3,10,-1.09299606398504
NA,"F","A",2004,21,3,10,-1.09299606398504
NA,"F","A",2005,22,3,10,-1.09299606398504
NA,"F","A",2006,23,1,10,-1.09299606398504
NA,"F","A",2007,24,3,10,-1.09299606398504
NA,"F","A",2008,25,1,10,-1.09299606398504
NA,"F","A",2009,26,3,10,-1.09299606398504
NA,"F","A",2010,27,0,10,-1.09299606398504
NA,"F","A",2011,28,1,10,-1.09299606398504
NA,"F","A",2012,29,3,10,-1.09299606398504
NA,"F","A",2013,30,0,10,-1.09299606398504
NA,"F","A",2014,31,1,10,-1.09299606398504
NA,"F","A",2015,32,3,10,-1.09299606398504
NA,"F","A",2016,33,1,10,-1.09299606398504
NA,"F","A",2017,34,3,10,-1.09299606398504
NA,"F","A",2018,35,1,10,-1.09299606398504
NA,"F","A",2019,36,3,10,-1.09299606398504
NA,"F","A",2020,37,0,10,-1.09299606398504
NA,"F","A",1989,6,3,7,-1.33226351018994
NA,"F","A",1990,7,2,7,-1.33226351018994
NA,"F","A",1991,8,3,7,-1.33226351018994
NA,"F","A",1992,9,1,7,-1.33226351018994
NA,"F","A",1993,10,3,7,-1.33226351018994
NA,"F","A",1994,11,1,7,-1.33226351018994
NA,"F","A",1995,12,3,7,-1.33226351018994
NA,"F","A",1996,13,0,7,-1.33226351018994
NA,"F","A",1997,14,3,7,-1.33226351018994
NA,"F","A",1998,15,0,7,-1.33226351018994
NA,"F","A",1999,16,1,7,-1.33226351018994
NA,"F","A",2000,17,3,7,-1.33226351018994
NA,"F","A",2001,18,1,7,-1.33226351018994
NA,"F","A",2002,19,3,7,-1.33226351018994
NA,"F","A",2003,20,1,7,-1.33226351018994
NA,"F","A",2004,21,3,7,-1.33226351018994
NA,"F","A",2005,22,1,7,-1.33226351018994
NA,"F","A",2006,23,3,7,-1.33226351018994
NA,"F","A",2007,24,0,7,-1.33226351018994
NA,"F","A",2008,25,3,7,-1.33226351018994
NA,"F","A",2009,26,3,7,-1.33226351018994
NA,"F","A",2010,27,1,7,-1.33226351018994
NA,"F","A",2011,28,3,7,-1.33226351018994
NA,"F","A",2012,29,1,7,-1.33226351018994
NA,"F","A",2013,30,3,7,-1.33226351018994
NA,"F","A",2014,31,1,7,-1.33226351018994
NA,"F","A",1991,8,3,9,-0.857433444790857
NA,"F","A",1992,9,1,9,-0.857433444790857
NA,"F","A",1993,10,3,9,-0.857433444790857
NA,"F","A",1994,11,3,9,-0.857433444790857
NA,"F","A",1995,12,1,9,-0.857433444790857
NA,"F","A",1996,13,3,9,-0.857433444790857
NA,"F","A",1997,14,3,9,-0.857433444790857
NA,"F","A",1998,15,1,9,-0.857433444790857
NA,"F","A",1999,16,3,9,-0.857433444790857
NA,"F","A",2000,17,3,9,-0.857433444790857
NA,"F","A",2001,18,1,9,-0.857433444790857
NA,"F","A",2002,19,3,9,-0.857433444790857
NA,"F","A",2003,20,1,9,-0.857433444790857
NA,"F","A",2004,21,3,9,-0.857433444790857
NA,"F","A",2005,22,1,9,-0.857433444790857
NA,"F","A",2006,23,3,9,-0.857433444790857
NA,"F","A",2007,24,1,9,-0.857433444790857
NA,"F","A",2008,25,3,9,-0.857433444790857
NA,"F","A",2009,26,1,9,-0.857433444790857
NA,"F","A",2010,27,3,9,-0.857433444790857
NA,"F","A",2011,28,1,9,-0.857433444790857
NA,"F","A",2012,29,3,9,-0.857433444790857
NA,"F","A",2013,30,1,9,-0.857433444790857
NA,"M","A",1991,8,3,9,NA
NA,"M","A",1992,9,1,9,NA
NA,"M","A",1993,10,3,9,NA
NA,"M","A",1994,11,3,9,NA
NA,"M","A",1995,12,1,9,NA
NA,"F","P",1997,7,3,8,NA
NA,"F","P",1998,8,1,8,NA
NA,"F","A",1971,7,3,8,NA
NA,"F","A",1972,8,2,8,NA
NA,"F","A",1973,9,3,8,NA
NA,"F","A",1974,10,3,8,NA
NA,"F","A",1975,11,3,8,NA
NA,"F","A",1976,12,3,8,NA
NA,"F","A",1977,13,3,8,NA
NA,"F","A",1978,14,3,8,NA
NA,"F","A",1979,15,3,8,NA
NA,"F","A",1980,16,3,8,NA
NA,"F","A",1981,17,2,8,NA
NA,"F","A",1982,18,3,8,NA
NA,"F","A",1983,19,3,8,NA
NA,"F","A",1984,20,3,8,NA
NA,"F","A",1985,21,2,8,NA
NA,"F","A",1986,22,2,8,NA
NA,"F","A",1987,23,3,8,NA
NA,"F","A",1988,24,1,8,NA
NA,"F","A",1989,25,3,8,NA
NA,"F","A",1990,26,0,8,NA
NA,"F","A",1991,27,1,8,NA
NA,"F","A",1992,28,3,8,NA
NA,"F","A",1993,29,1,8,NA
NA,"F","A",1994,30,3,8,NA
NA,"F","A",1995,31,3,8,NA
NA,"F","A",1996,32,1,8,NA
NA,"F","A",1997,33,3,8,NA
NA,"F","A",1998,34,1,8,NA
NA,"M","A",1971,7,3,8,NA
NA,"M","A",1972,8,2,8,NA
NA,"M","A",1973,9,3,8,NA
NA,"M","A",1974,10,3,8,NA
NA,"M","A",1975,11,3,8,NA
NA,"M","A",1976,12,3,8,NA
NA,"M","A",1977,13,0,8,NA
NA,"M","A",1978,14,0,8,NA
NA,"M","A",1979,15,2,8,NA
NA,"M","A",1980,16,3,8,NA
NA,"M","A",1981,17,2,8,NA
NA,"M","A",1982,18,3,8,NA
NA,"M","A",1983,19,1,8,NA
NA,"M","A",1984,20,3,8,NA
NA,"M","A",1985,21,1,8,NA
NA,"M","A",1986,22,3,8,NA
NA,"M","A",1987,23,0,8,NA
NA,"M","A",1988,24,1,8,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1974,10,3,9,NA
NA,"M","A",1975,11,2,9,NA
NA,"M","A",1976,12,3,9,NA
NA,"M","A",1977,13,1,9,NA
NA,"M","A",1978,14,3,9,NA
NA,"M","A",1979,15,2,9,NA
NA,"M","A",1980,16,3,9,NA
NA,"M","A",1981,17,2,9,NA
NA,"M","A",1982,18,3,9,NA
NA,"M","A",1983,19,1,9,NA
NA,"M","A",1984,20,3,9,NA
NA,"M","A",1985,21,0,9,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,2,7,NA
NA,"F","A",1972,8,3,9,NA
NA,"F","A",1973,9,2,9,NA
NA,"F","A",1974,10,3,9,NA
NA,"F","A",1975,11,3,9,NA
NA,"F","A",1976,12,3,9,NA
NA,"F","A",1977,13,1,9,NA
NA,"F","A",1970,6,3,7,NA
NA,"F","A",1971,7,2,7,NA
NA,"F","A",1972,8,3,7,NA
NA,"F","A",1973,9,3,7,NA
NA,"F","A",1974,10,3,7,NA
NA,"F","A",1975,11,2,7,NA
NA,"F","A",1976,12,2,7,NA
NA,"F","A",1977,13,3,7,NA
NA,"F","A",1978,14,2,7,NA
NA,"F","A",1979,15,3,7,NA
NA,"F","A",1980,16,3,7,NA
NA,"F","A",1981,17,3,7,NA
NA,"F","A",1982,18,1,7,NA
NA,"F","A",1983,19,3,7,NA
NA,"F","A",1984,20,0,7,NA
NA,"F","A",1985,21,1,7,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1974,10,3,9,NA
NA,"M","A",1975,11,2,9,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,2,7,NA
NA,"M","A",1983,19,3,20,NA
NA,"M","A",1984,20,1,20,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,2,7,NA
NA,"M","A",1971,7,3,8,NA
NA,"M","A",1972,8,2,8,NA
NA,"M","A",1973,9,3,8,NA
NA,"M","A",1974,10,3,8,NA
NA,"M","A",1975,11,3,8,NA
NA,"M","A",1976,12,3,8,NA
NA,"M","A",1977,13,1,8,NA
NA,"M","A",1978,14,3,8,NA
NA,"M","A",1979,15,3,8,NA
NA,"M","A",1980,16,3,8,NA
NA,"M","A",1981,17,2,8,NA
NA,"M","A",1982,18,3,8,NA
NA,"M","A",1983,19,0,8,NA
NA,"M","A",1984,20,1,8,NA
NA,"M","A",1985,21,3,8,NA
NA,"M","A",1986,22,1,8,NA
NA,"M","A",1987,23,3,8,NA
NA,"M","A",1988,24,1,8,NA
NA,"M","A",1989,25,1,8,NA
NA,"M","A",1990,26,3,8,NA
NA,"M","A",1991,27,3,8,NA
NA,"M","A",1992,28,3,8,NA
NA,"M","A",1993,29,3,8,NA
NA,"M","A",1994,30,3,8,NA
NA,"M","A",1995,31,1,8,NA
NA,"M","A",1974,10,3,11,NA
NA,"M","A",1975,11,2,11,NA
NA,"F","A",1971,7,3,8,NA
NA,"F","A",1972,8,0,8,NA
NA,"F","A",1973,9,2,8,NA
NA,"F","A",1974,10,3,8,NA
NA,"F","A",1975,11,2,8,NA
NA,"F","A",1976,12,0,8,NA
NA,"F","A",1977,13,3,8,NA
NA,"F","A",1978,14,2,8,NA
NA,"F","A",1979,15,3,8,NA
NA,"F","A",1980,16,3,8,NA
NA,"F","A",1981,17,2,8,NA
NA,"F","A",1982,18,3,8,NA
NA,"F","A",1983,19,1,8,NA
NA,"F","A",1984,20,3,8,NA
NA,"F","A",1985,21,1,8,NA
NA,"F","A",1986,22,3,8,NA
NA,"F","A",1987,23,1,8,NA
NA,NA,"A",1971,7,3,8,NA
NA,NA,"A",1972,8,0,8,NA
NA,NA,"A",1973,9,2,8,NA
NA,"M","A",1974,10,3,11,NA
NA,"M","A",1975,11,2,11,NA
NA,"M","A",1976,12,3,11,NA
NA,"M","A",1977,13,3,11,NA
NA,"M","A",1978,14,2,11,NA
NA,"M","A",1971,7,3,8,NA
NA,"M","A",1972,8,2,8,NA
NA,"M","A",1973,9,3,8,NA
NA,"M","A",1974,10,3,8,NA
NA,"M","A",1975,11,2,8,NA
NA,"M","A",1976,12,0,8,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1974,10,3,9,NA
NA,"M","A",1975,11,3,9,NA
NA,"M","A",1976,12,3,9,NA
NA,"M","A",1977,13,0,9,NA
NA,"M","A",1978,14,2,9,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1974,10,3,9,NA
NA,"M","A",1975,11,2,9,NA
NA,"M","A",1976,12,0,9,NA
NA,"M","A",1977,13,1,9,NA
NA,"M","A",1971,7,3,8,NA
NA,"M","A",1972,8,2,8,NA
NA,"M","A",1973,9,3,8,NA
NA,"M","A",1974,10,3,8,NA
NA,"M","A",1975,11,3,8,NA
NA,"M","A",1976,12,0,8,NA
NA,"M","A",1977,13,0,8,NA
NA,"M","A",1978,14,3,8,NA
NA,"M","A",1979,15,3,8,NA
NA,"M","A",1980,16,1,8,NA
NA,"M","A",1981,17,3,8,NA
NA,"M","A",1982,18,1,8,NA
NA,"M","A",1981,17,3,18,NA
NA,"M","A",1982,18,0,18,NA
NA,"M","A",1983,19,1,18,NA
NA,"M","A",1984,20,3,18,NA
NA,"M","A",1985,21,1,18,NA
NA,"M","A",1986,22,3,18,NA
NA,"M","A",1987,23,3,18,NA
NA,"M","A",1988,24,1,18,NA
NA,"M","A",1977,13,3,14,NA
NA,"M","A",1978,14,2,14,NA
NA,"M","A",1979,15,3,14,NA
NA,"M","A",1980,16,1,14,NA
NA,"M","A",1981,17,3,14,NA
NA,"M","A",1982,18,1,14,NA
NA,"M","A",1977,13,3,14,NA
NA,"M","A",1978,14,2,14,NA
NA,"M","A",1979,15,3,14,NA
NA,"M","A",1980,16,1,14,NA
NA,"M","A",1975,11,3,12,NA
NA,"M","A",1976,12,2,12,NA
NA,"M","A",1971,7,3,8,NA
NA,"M","A",1972,8,2,8,NA
NA,"M","A",1975,11,3,12,NA
NA,"M","A",1976,12,2,12,NA
NA,"M","A",1977,13,3,12,NA
NA,"M","A",1978,14,3,12,NA
NA,"M","A",1979,15,0,12,NA
NA,"M","A",1980,16,3,12,NA
NA,"M","A",1981,17,3,12,NA
NA,"M","A",1982,18,2,12,NA
NA,"M","A",1983,19,3,12,NA
NA,"M","A",1984,20,3,12,NA
NA,"M","A",1985,21,3,12,NA
NA,"M","A",1986,22,1,12,NA
NA,"M","A",1987,23,3,12,NA
NA,"M","A",1988,24,0,12,NA
NA,"M","A",1989,25,0,12,NA
NA,"M","A",1990,26,0,12,NA
NA,"M","A",1991,27,1,12,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1974,10,3,9,NA
NA,"M","A",1975,11,3,9,NA
NA,"M","A",1976,12,2,9,NA
NA,"M","A",1977,13,3,9,NA
NA,"M","A",1978,14,2,9,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1975,11,3,12,NA
NA,"M","A",1976,12,2,12,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1976,12,3,13,NA
NA,"M","A",1977,13,1,13,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1971,7,3,8,NA
NA,"M","A",1972,8,0,8,NA
NA,"M","A",1973,9,2,8,NA
NA,"M","A",1974,10,3,8,NA
NA,"M","A",1975,11,2,8,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,NA,"A",1970,6,3,7,NA
NA,NA,"A",1971,7,0,7,NA
NA,NA,"A",1972,8,1,7,NA
NA,NA,"A",1973,9,3,7,NA
NA,NA,"A",1974,10,3,7,NA
NA,NA,"A",1975,11,2,7,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,1,7,NA
NA,"M","A",1972,8,3,7,NA
NA,"M","A",1973,9,2,7,NA
NA,"M","A",1974,10,3,7,NA
NA,"M","A",1975,11,0,7,NA
NA,"M","A",1976,12,1,7,NA
NA,"M","A",1977,13,3,7,NA
NA,"M","A",1978,14,3,7,NA
NA,"M","A",1979,15,3,7,NA
NA,"M","A",1980,16,2,7,NA
NA,"M","A",1981,17,3,7,NA
NA,"M","A",1982,18,1,7,NA
NA,"M","A",1983,19,3,7,NA
NA,"M","A",1984,20,2,7,NA
NA,"M","A",1985,21,3,7,NA
NA,"M","A",1986,22,3,7,NA
NA,"M","A",1987,23,3,7,NA
NA,"M","A",1988,24,1,7,NA
NA,"M","A",1989,25,3,7,NA
NA,"M","A",1990,26,1,7,NA
NA,"M","A",1991,27,3,7,NA
NA,"M","A",1992,28,0,7,NA
NA,NA,"A",1995,31,3,32,NA
NA,NA,"A",1996,32,0,32,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,2,7,NA
NA,"M","A",1972,8,3,7,NA
NA,"M","A",1973,9,1,7,NA
NA,"F","A",1970,6,3,7,NA
NA,"F","A",1971,7,2,7,NA
NA,"F","A",1972,8,3,7,NA
NA,"F","A",1973,9,1,7,NA
NA,NA,"A",1970,6,3,7,NA
NA,NA,"A",1971,7,2,7,NA
NA,NA,"A",1971,7,3,8,NA
NA,NA,"A",1972,8,2,8,NA
NA,"F","A",1970,6,3,7,NA
NA,"F","A",1971,7,2,7,NA
NA,"F","A",1972,8,3,7,NA
NA,"F","A",1973,9,1,7,NA
NA,"F","A",1974,10,3,7,NA
NA,"F","A",1975,11,2,7,NA
NA,NA,"A",1970,6,3,7,NA
NA,NA,"A",1971,7,2,7,NA
NA,"F","A",1972,8,3,9,NA
NA,"F","A",1973,9,1,9,NA
NA,"F","A",1974,10,3,9,NA
NA,"F","A",1975,11,2,9,NA
NA,"F","A",1976,12,3,9,NA
NA,"F","A",1977,13,1,9,NA
NA,"F","A",1978,14,3,9,NA
NA,"F","A",1979,15,3,9,NA
NA,"F","A",1980,16,3,9,NA
NA,"F","A",1981,17,3,9,NA
NA,"F","A",1982,18,3,9,NA
NA,"F","A",1983,19,3,9,NA
NA,"F","A",1984,20,3,9,NA
NA,"F","A",1985,21,3,9,NA
NA,"F","A",1986,22,3,9,NA
NA,"F","A",1987,23,0,9,NA
NA,NA,"A",1972,8,3,9,NA
NA,NA,"A",1973,9,2,9,NA
NA,NA,"A",1974,10,3,9,NA
NA,NA,"A",1975,11,2,9,NA
NA,NA,"A",1976,12,2,9,NA
NA,"F","A",1974,10,3,11,NA
NA,"F","A",1975,11,2,11,NA
NA,"F","A",1971,7,3,8,NA
NA,"F","A",1972,8,1,8,NA
NA,"F","A",1973,9,3,8,NA
NA,"F","A",1974,10,1,8,NA
NA,NA,"A",1971,7,3,8,NA
NA,NA,"A",1972,8,0,8,NA
NA,NA,"A",1973,9,0,8,NA
NA,NA,"A",1974,10,0,8,NA
NA,"M","A",1978,14,3,15,NA
NA,"M","A",1979,15,2,15,NA
NA,"M","A",1980,16,3,15,NA
NA,"M","A",1981,17,3,15,NA
NA,"M","A",1982,18,3,15,NA
NA,"M","A",1983,19,3,15,NA
NA,"M","A",1984,20,2,15,NA
NA,"M","A",1985,21,3,15,NA
NA,"M","A",1986,22,1,15,NA
NA,"M","A",1987,23,3,15,NA
NA,"M","A",1988,24,1,15,NA
NA,"M","A",1989,25,3,15,NA
NA,"M","A",1990,26,1,15,NA
NA,"M","A",1991,27,3,15,NA
NA,"M","A",1992,28,3,15,NA
NA,"M","A",1993,29,3,15,NA
NA,"M","A",1994,30,3,15,NA
NA,"M","A",1995,31,3,15,NA
NA,"M","A",1996,32,1,15,NA
NA,"M","A",1997,33,3,15,NA
NA,"M","A",1998,34,3,15,NA
NA,"M","A",1999,35,3,15,NA
NA,"M","A",2000,36,3,15,NA
NA,"M","A",2001,37,1,15,NA
NA,"M","A",2002,38,3,15,NA
NA,"M","A",2003,39,3,15,NA
NA,"M","A",2004,40,0,15,NA
NA,NA,"A",1974,10,3,11,NA
NA,NA,"A",1975,11,0,11,NA
NA,NA,"A",1975,11,3,12,NA
NA,NA,"A",1976,12,1,12,NA
NA,"M","A",1976,12,3,13,NA
NA,"M","A",1977,13,0,13,NA
NA,"M","A",1978,14,3,13,NA
NA,"M","A",1979,15,3,13,NA
NA,"M","A",1980,16,3,13,NA
NA,"M","A",1981,17,2,13,NA
NA,"M","A",1982,18,3,13,NA
NA,"M","A",1983,19,1,13,NA
NA,"M","A",1984,20,3,13,NA
NA,"M","A",1985,21,1,13,NA
NA,"M","A",1986,22,3,13,NA
NA,"M","A",1987,23,0,13,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,2,9,NA
NA,"M","A",1974,10,3,9,NA
NA,"M","A",1975,11,0,9,NA
NA,"M","A",1976,12,3,9,NA
NA,"M","A",1977,13,3,9,NA
NA,"M","A",1978,14,3,9,NA
NA,"M","A",1979,15,3,9,NA
NA,"M","A",1980,16,3,9,NA
NA,"M","A",1981,17,3,9,NA
NA,"M","A",1982,18,3,9,NA
NA,"M","A",1983,19,3,9,NA
NA,"M","A",1984,20,3,9,NA
NA,"M","A",1985,21,3,9,NA
NA,"M","A",1986,22,3,9,NA
NA,"M","A",1987,23,3,9,NA
NA,"M","A",1988,24,3,9,NA
NA,"M","A",1989,25,3,9,NA
NA,"M","A",1990,26,3,9,NA
NA,"M","A",1991,27,3,9,NA
NA,"M","A",1992,28,3,9,NA
NA,"M","A",1993,29,1,9,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,2,7,NA
NA,"M","A",1972,8,3,7,NA
NA,"M","A",1973,9,1,7,NA
NA,"M","A",1974,10,3,7,NA
NA,"M","A",1975,11,2,7,NA
NA,"M","A",1976,12,3,7,NA
NA,"M","A",1977,13,1,7,NA
NA,"M","A",1978,14,3,7,NA
NA,"M","A",1979,15,3,7,NA
NA,"M","A",1980,16,3,7,NA
NA,"M","A",1981,17,2,7,NA
NA,"M","A",1982,18,3,7,NA
NA,"M","A",1983,19,2,7,NA
NA,"M","A",1984,20,3,7,NA
NA,"M","A",1985,21,2,7,NA
NA,"M","A",1986,22,3,7,NA
NA,"M","A",1987,23,1,7,NA
NA,"M","A",1988,24,3,7,NA
NA,"M","A",1989,25,1,7,NA
NA,"M","A",1990,26,3,7,NA
NA,"M","A",1991,27,1,7,NA
NA,NA,"A",1970,6,3,7,NA
NA,NA,"A",1971,7,2,7,NA
NA,NA,"A",1972,8,3,7,NA
NA,NA,"A",1973,9,2,7,NA
NA,NA,"A",1974,10,3,7,NA
NA,NA,"A",1975,11,3,7,NA
NA,NA,"A",1976,12,1,7,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,2,7,NA
NA,"M","A",1972,8,2,7,NA
NA,"M","A",1973,9,2,7,NA
NA,"M","A",1974,10,3,7,NA
NA,"M","A",1975,11,3,7,NA
NA,"M","A",1976,12,2,7,NA
NA,"M","A",1977,13,3,7,NA
NA,"M","A",1978,14,3,7,NA
NA,"M","A",1979,15,3,7,NA
NA,"M","A",1980,16,3,7,NA
NA,"M","A",1981,17,3,7,NA
NA,"M","A",1982,18,3,7,NA
NA,"M","A",1983,19,3,7,NA
NA,"M","A",1984,20,2,7,NA
NA,"M","A",1985,21,3,7,NA
NA,"M","A",1986,22,1,7,NA
NA,"M","A",1987,23,3,7,NA
NA,"M","A",1988,24,1,7,NA
NA,"M","A",1989,25,3,7,NA
NA,"M","A",1990,26,1,7,NA
NA,"M","A",1991,27,3,7,NA
NA,"M","A",1992,28,1,7,NA
NA,"M","A",1993,29,3,7,NA
NA,"M","A",1994,30,0,7,NA
NA,"M","A",1995,31,1,7,NA
NA,"M","A",1996,32,3,7,NA
NA,"M","A",1997,33,1,7,NA
NA,"F","A",1970,6,3,7,NA
NA,"F","A",1971,7,2,7,NA
NA,"F","A",1972,8,3,7,NA
NA,"F","A",1973,9,3,7,NA
NA,"F","A",1974,10,3,7,NA
NA,"F","A",1975,11,3,7,NA
NA,"F","A",1976,12,3,7,NA
NA,"F","A",1977,13,1,7,NA
NA,NA,"A",1970,6,3,7,NA
NA,NA,"A",1971,7,2,7,NA
NA,"M","A",1970,6,3,7,NA
NA,"M","A",1971,7,2,7,NA
NA,"M","A",1972,8,3,7,NA
NA,"M","A",1973,9,0,7,NA
NA,NA,"A",1970,6,3,7,NA
NA,NA,"A",1971,7,2,7,NA
NA,"M","A",1980,16,3,17,NA
NA,"M","A",1981,17,2,17,NA
NA,"M","A",1982,18,3,17,NA
NA,"M","A",1983,19,3,17,NA
NA,"M","A",1984,20,3,17,NA
NA,"M","A",1985,21,2,17,NA
NA,"M","A",1986,22,3,17,NA
NA,"M","A",1987,23,1,17,NA
NA,"M","A",1988,24,3,17,NA
NA,"M","A",1989,25,1,17,NA
NA,"M","A",1990,26,3,17,NA
NA,"M","A",1991,27,1,17,NA
NA,"M","A",1992,28,3,17,NA
NA,"M","A",1993,29,1,17,NA
NA,"M","A",1994,30,3,17,NA
NA,"M","A",1995,31,1,17,NA
NA,"F","A",1970,6,3,7,NA
NA,"F","A",1971,7,2,7,NA
NA,"F","A",1972,8,3,7,NA
NA,"F","A",1973,9,1,7,NA
NA,"F","A",1974,10,3,7,NA
NA,"F","A",1975,11,2,7,NA
NA,"F","A",1976,12,3,7,NA
NA,"F","A",1977,13,1,7,NA
NA,"M","A",1977,13,3,14,NA
NA,"M","A",1978,14,2,14,NA
NA,"M","A",1979,15,3,14,NA
NA,"M","A",1980,16,3,14,NA
NA,"M","A",1981,17,2,14,NA
NA,"M","A",1982,18,3,14,NA
NA,"M","A",1983,19,1,14,NA
NA,"M","A",1984,20,3,14,NA
NA,"M","A",1985,21,1,14,NA
NA,"M","A",1972,8,3,9,NA
NA,"M","A",1973,9,1,9,NA
NA,"M","A",1975,11,3,12,NA
NA,"M","A",1976,12,1,12,NA
NA,"M","A",1977,13,3,12,NA
NA,"M","A",1978,14,3,12,NA
NA,"M","A",1979,15,3,12,NA
NA,"M","A",1980,16,3,12,NA
NA,"M","A",1981,17,3,12,NA
NA,"M","A",1982,18,0,12,NA
NA,"M","A",1983,19,3,12,NA
NA,"M","A",1984,20,2,12,NA
NA,"M","A",1985,21,3,12,NA
NA,"M","A",1986,22,0,12,NA
NA,"M","A",1987,23,1,12,NA
NA,"M","A",1988,24,3,12,NA
NA,"M","A",1989,25,0,12,NA
NA,"M","A",1990,26,3,12,NA
NA,"M","A",1991,27,0,12,NA
NA,"M","A",1992,28,3,12,NA
NA,"M","A",1993,29,1,12,NA
NA,"M","A",1994,30,3,12,NA
NA,"M","A",1995,31,0,12,NA
NA,NA,"A",1971,7,3,8,NA
NA,NA,"A",1972,8,2,8,NA
NA,NA,"A",1973,9,3,8,NA
NA,NA,"A",1974,10,3,8,NA
NA,NA,"A",1975,11,3,8,NA
NA,NA,"A",1976,12,3,8,NA
NA,NA,"A",1977,13,3,8,NA
NA,NA,"A",1978,14,3,8,NA
NA,NA,"A",1979,15,3,8,NA
NA,NA,"A",1980,16,3,8,NA
NA,NA,"A",1981,17,3,8,NA
NA,NA,"A",1982,18,1,8,NA
NA,NA,"A",1983,19,3,8,NA
NA,NA,"A",1984,20,2,8,NA
NA,NA,"A",1972,8,3,9,NA
NA,NA,"A",1973,9,2,9,NA
NA,NA,"A",1974,10,3,9,NA
NA,NA,"A",1975,11,0,9,NA
NA,NA,"A",1970,6,3,7,NA
NA,NA,"A",1971,7,2,7,NA
