"DeploymentID","trackid","Year","Age","start_time","sex","tripduration.days","maxdistance.km","totalpathdistance.km","total_landings_hmm","propRest_hmm","propSearch_hmm","propTravel_hmm","propARSvsTravel_hmm","logmaxdistance.km","logtotalpathdistance.km","southLat","northLat","latRange","SAMIndex","IODIndex","SOIIndex","boldness","attempted_breeding","breeding_success","prevyear","med_travel_dist","min_latitude","med_latitude","id"
"waal_1249_2013",61,2013,15,"2013-03-09 06:43:00","Male",4.020833333,263.624938,1233.231281,14,0.38961039,0.436363636,0.174025974,0.714893617,5.57452740361636,7.1173930614055,-47.34927,-45.04143,2.30784,2.31,0.183,2.5,-0.677921732,1,1,"failedrep",52.9546836026209,-47.34738,-46.27468,"waal_1249"
"waal_1249_2017",314,2017,19,"2017-02-27 11:50:00","Male",4.802083333,239.0630275,1522.374566,18,0.341304348,0.552173913,0.106521739,0.838283828,5.47672723055437,7.32802660932636,-46.79268,-44.81878,1.9739,-1.09,0.181,-0.1,-0.677921732,1,1,"no attempt",32.3886353459284,-46.79268,-45.66224,"waal_1249"
"waal_1251_2016",242,2016,18,"2016-01-19 20:29:00","Male",6.604166667,999.1106765,4077.799819,11,0.186413902,0.385466035,0.428120063,0.473786408,6.90686555979938,8.31331286189619,-46.35953,-37.8173,8.54223,3.13,0.331,-3.6,-0.47215517,1,1,"no attempt",58.652794741917,-46.35953,-38.766525,"waal_1251"
"waal_1251_2016",243,2016,18,"2016-02-04 18:55:00","Male",13.82291667,1432.50417,8605.082644,24,0.164404223,0.421568627,0.414027149,0.504512635,7.26717935957942,9.06010831278313,-46.35913,-37.0927,9.26643,1.35,-0.03,-3.2,-0.47215517,1,1,"no attempt",48.3242981797846,-46.35913,-38.388425,"waal_1251"
"waal_1251_2016",244,2016,18,"2016-03-01 11:48:00","Male",19.84375,1954.064246,14133.97562,22,0.070415134,0.491854966,0.4377299,0.529112493,7.57766671128433,9.55633679633068,-46.38363,-31.46018,14.92345,4.36,0.091,-0.1,-0.47215517,1,1,"no attempt",41.8207047294056,-46.36047,-39.17455,"waal_1251"
"waal_1251_2016",245,2016,18,"2016-03-24 15:44:00","Male",4.760416667,1089.705941,3367.211333,5,0.048140044,0.407002188,0.544857768,0.427586207,6.99366315992723,8.12184018315514,-46.63701,-40.1276,6.50941,4.36,0.091,-0.1,-0.47215517,1,1,"no attempt",57.7637594150768,-46.63701,-41.06544,"waal_1251"
"waal_1252_2011",179,2011,13,"2011-02-01 13:33:00","Male",13.625,2686.736572,9428.781681,33,0.289977047,0.223412395,0.486610559,0.314655172,7.89608256584891,9.15152217120462,-60.32091,-44.77155,15.54936,0.87,0.322,4.5,-1.275272211,1,1,"no attempt",59.4539597260562,-60.3098,-50.12552,"waal_1252"
"waal_1252_2013",53,2013,15,"2013-01-22 07:58:00","Male",7.916666667,1229.087333,4702.386159,21,0.330263158,0.282894737,0.386842105,0.422396857,7.11402716725293,8.45582535226971,-52.39412,-45.15676,7.23736,0.71,0.001,-0.1,-1.275272211,1,0,"no attempt",76.6530930732731,-52.39412,-48.53616,"waal_1252"
"waal_1252_2013",54,2013,15,"2013-02-06 12:41:00","Male",7.739583333,161.0298182,1673.472636,27,0.496635262,0.422611036,0.080753701,0.839572193,5.08158955404709,7.42265616915827,-46.94318,-45.21978,1.7234,2.84,0.269,-0.4,-1.275272211,1,0,"no attempt",23.0718294100327,-46.94318,-46.020755,"waal_1252"
"waal_1252_2014",120,2014,16,"2014-02-15 06:34:00","Male",4.166666667,217.5119601,1831.803617,15,0.192982456,0.614035088,0.192982456,0.760869565,5.38225383798242,7.51305634352748,-46.9695,-45.40187,1.56762999999999,0.36,-0.009,0.1,-1.275272211,1,1,"failedrep",32.6088927756469,-46.9695,-46.16725,"waal_1252"
"waal_1252_2014",121,2014,16,"2014-03-02 16:33:00","Male",9.822916667,858.3493638,4249.131515,33,0.359872611,0.351380042,0.288747346,0.548922056,6.75501120052717,8.35446989162451,-51.34162,-44.42185,6.91977,1.34,-0.051,-1.5,-1.275272211,1,1,"failedrep",39.5164925152173,-51.34162,-46.23113,"waal_1252"
"waal_1256_2016",188,2016,18,"2016-01-16 05:32:00","Male",3.822916667,205.9260136,1061.888134,18,0.256830601,0.653005464,0.090163934,0.878676471,5.3275169469956,6.96780386103717,-46.90061,-45.733,1.16761,3.13,0.331,-3.6,-1.267443886,1,1,"failedrep",39.4966575423094,-46.90061,-46.59164,"waal_1256"
"waal_1258_2011",190,2011,13,"2011-01-26 14:16:00","Female",14.73958333,1682.950038,9095.117252,26,0.197312588,0.351485149,0.451202263,0.437885463,7.42830350747565,9.11549298278776,-46.35903,-32.05538,14.30365,0.48,0.257,3.8,-0.467418999,1,1,"no attempt",84.0973497135763,-46.35903,-34.491,"waal_1258"
"waal_1258_2013",52,2013,15,"2013-03-07 02:38:00","Female",6.041666667,1082.706344,3557.238633,7,0.259067358,0.335060449,0.405872193,0.452214452,6.9872190597252,8.17673985797478,-50.47577,-40.08643,10.38934,2.31,0.183,2.5,-0.467418999,1,0,"no attempt",101.649251977041,-50.47577,-46.476005,"waal_1258"
"waal_1258_2014",122,2014,16,"2014-01-19 14:30:00","Female",4.833333333,443.854761,1972.514212,10,0.390928726,0.321814255,0.287257019,0.528368794,6.09549739405362,7.58706425776378,-47.01568,-42.44839,4.56729,-0.13,-0.036,2.4,-0.467418999,1,1,"failedrep",25.0381299667764,-47.01568,-46.384995,"waal_1258"
"waal_1260_2011",216,2011,46,"2011-02-19 04:38:00","Female",4.270833333,207.843802,870.457738,16,0.491442543,0.4400978,0.068459658,0.865384615,5.3367868456726,6.76901920891999,-46.52061,-45.31341,1.2072,0.87,0.322,4.5,-0.585759396,1,0,"no attempt",24.9836947412743,-46.52061,-45.60052,"waal_1260"
"waal_1260_2016",211,2016,51,"2016-01-31 13:27:00","Female",9.854166667,1600.816705,4502.830174,30,0.33015873,0.308994709,0.360846561,0.461295419,7.37826921862237,8.41246140562192,-46.65792,-38.21076,8.44716,3.13,0.331,-3.6,-0.585759396,1,1,"no attempt",55.7634862016117,-46.63464,-45.2672,"waal_1260"
"waal_1260_2016",212,2016,51,"2016-02-29 01:34:00","Female",6.385416667,817.4448671,3459.88773,18,0.287581699,0.357843137,0.354575163,0.502293578,6.7061834596409,8.14899141954844,-49.78152,-44.50195,5.27957,1.35,-0.03,-3.2,-0.585759396,1,1,"no attempt",42.2792601769931,-49.78152,-45.59251,"waal_1260"
"waal_1260_2016",213,2016,51,"2016-03-19 07:43:00","Female",2.989583333,1035.733728,2721.044351,4,0.115384615,0.181818182,0.702797203,0.205533597,6.94286537047929,7.90877103817265,-48.13672,-43.82524,4.31148,4.36,0.091,-0.1,-0.585759396,1,1,"no attempt",99.1557312130763,-48.13672,-46.85766,"waal_1260"
"waal_1267_2011",257,2011,12,"2011-02-15 13:37:00","Female",4.84375,86.74667814,754.3620084,28,0.474137931,0.504310345,0.021551724,0.959016393,4.4629921257595,6.62587237002993,-47.02079,-45.89839,1.1224,0.87,0.322,4.5,-1.056315629,1,1,"no attempt",27.9392466333712,-47.02079,-46.26188,"waal_1267"
"waal_1269_2013",594,2013,14,"2013-03-13 13:41:00","Male",2.9375,79.56733902,424.7633345,12,0.615658363,0.323843416,0.060498221,0.842592593,4.37660369482949,6.0515321538203,-46.78941,-45.72022,1.06919,2.31,0.183,2.5,0.071347264,1,1,"no attempt",20.9390594982357,-46.78941,-46.14738,"waal_1269"
"waal_1269_2013",595,2013,14,"2013-03-20 05:06:00","Male",2.177083333,457.3252798,1208.808947,6,0.336538462,0.269230769,0.394230769,0.405797101,6.1253949096959,7.0973908124864,-46.35739,-44.23348,2.12391,2.31,0.183,2.5,0.071347264,1,1,"no attempt",55.4521980353506,-46.35739,-44.674105,"waal_1269"
"waal_1269_2013",596,2013,14,"2013-03-24 11:56:00","Male",2.739583333,190.2704046,1123.694359,7,0.220532319,0.562737643,0.216730038,0.72195122,5.24844624250193,7.02437707087812,-46.74352,-45.21078,1.53274,2.31,0.183,2.5,0.071347264,1,1,"no attempt",29.7709534606254,-46.74352,-45.53963,"waal_1269"
"waal_1269_2013",597,2013,14,"2013-03-30 05:05:00","Male",1.020833333,77.3957844,176.3383883,4,0.597938144,0.329896907,0.072164948,0.820512821,4.34893231399612,5.17240480988705,-46.3573,-45.67243,0.684870000000004,2.31,0.183,2.5,0.071347264,1,1,"no attempt",23.9401315221402,-46.3573,-45.87506,"waal_1269"
"waal_1269_2013",598,2013,14,"2013-04-02 03:32:00","Male",3.010416667,548.470713,1755.554349,6,0.25,0.368055556,0.381944444,0.490740741,6.30713388357688,7.47053995440012,-46.93055,-45.08077,1.84978,-0.07,-0.222,0.4,0.071347264,1,1,"no attempt",48.0205742842679,-46.93055,-46.05429,"waal_1269"
"waal_1270_2018",359,2018,19,"2018-02-02 07:28:00","Male",8.21875,630.4594058,2832.857628,43,0.328680203,0.529187817,0.14213198,0.788279773,6.44644876919265,7.94904124371419,-46.33698,-44.40055,1.93642999999999,1.02,0.295,-0.8,-0.838833193,0,NA,"no attempt",51.14557365018,-46.33698,-44.80493,"waal_1270"
"waal_1271_2017",353,2017,18,"2017-02-08 05:12:00","Male",11.21875,568.525007,3968.993254,49,0.362453532,0.481412639,0.156133829,0.755102041,6.34304529991006,8.28626775310916,-49.07817,-44.56553,4.51264,-1.09,0.181,-0.1,-0.622356547,1,1,"failedrep",35.1017688615702,-49.07817,-45.51114,"waal_1271"
"waal_1273_2015",146,2015,16,"2015-02-05 23:46:00","Male",9.666666667,686.3661503,2972.286888,33,0.464940669,0.330097087,0.204962244,0.616935484,6.53141123212673,7.99708693146154,-46.74235,-43.8251,2.91725,4.92,-0.265,0.4,0.341498619,1,1,"no attempt",40.3127084992913,-46.74235,-46.052195,"waal_1273"
"waal_1273_2015",147,2015,16,"2015-02-20 14:47:00","Male",9.197916667,673.1355133,2586.441269,27,0.565759637,0.22675737,0.207482993,0.522193211,6.51194666643307,7.8580381824392,-46.75562,-43.3169,3.43872,4.92,-0.265,0.4,0.341498619,1,1,"no attempt",39.4832211841108,-46.74991,-46.35147,"waal_1273"
"waal_1277_2019",449,2019,20,"2019-01-27 09:08:00","Female",14.6875,1178.339655,5765.543874,56,0.405251952,0.388928318,0.20581973,0.653937947,7.07186165457038,8.65965476892985,-48.45473,-39.7116,8.74313,2.79,0.452,-0.1,0.293706665,1,1,"failedrep",41.5399793053788,-48.45473,-46.30198,"waal_1277"
"waal_1282_2013",599,2013,14,"2013-03-17 02:51:00","Male",4.0625,664.8355832,2333.907314,9,0.259640103,0.303341902,0.437017995,0.409722222,6.49953976677792,7.75529910083263,-49.90449,-44.34564,5.55885,2.31,0.183,2.5,1.660556442,1,1,"no attempt",65.7655444459561,-49.90449,-44.95565,"waal_1282"
"waal_1282_2013",601,2013,14,"2013-03-27 11:19:00","Male",3.28125,937.3247744,2492.611408,4,0.066878981,0.385350318,0.547770701,0.412969283,6.84302983306855,7.82108619812897,-46.59793,-40.04412,6.55381,2.31,0.183,2.5,1.660556442,1,1,"no attempt",45.5133969204483,-46.59793,-40.74695,"waal_1282"
"waal_1282_2013",602,2013,14,"2013-04-01 08:41:00","Male",3.729166667,688.105416,2005.367582,7,0.296918768,0.37535014,0.327731092,0.533864542,6.53394204712645,7.60358265560562,-46.65346,-40.51719,6.13627,-0.07,-0.222,0.4,1.660556442,1,1,"no attempt",57.7608465333636,-46.65346,-45.975475,"waal_1282"
"waal_1291_2017",338,2017,18,"2017-02-22 09:40:00","Female",12.09375,836.2184965,5831.806256,27,0.390517241,0.327586207,0.281896552,0.53748232,6.72888993838603,8.67108205228619,-47.67913,-40.55235,7.12678,-1.09,0.181,-0.1,-0.486739014,1,1,"no attempt",54.7285884881436,-47.67913,-45.455135,"waal_1291"
"waal_1294_2015",156,2015,16,"2015-01-19 17:53:00","Male",12.95833333,888.8780057,5782.268819,40,0.345132743,0.400643604,0.254223652,0.611793612,6.7899599996633,8.66255141388573,-48.79266,-43.12749,5.66517,1.35,-0.034,-1.4,-0.571590441,1,1,"no attempt",42.2519092558461,-48.79266,-46.12088,"waal_1294"
"waal_1294_2017",347,2017,18,"2017-01-22 11:23:00","Male",6.760416667,141.8929926,1938.649937,18,0.395993837,0.469953775,0.134052388,0.778061224,4.95507320028279,7.56974710103758,-46.93714,-45.31781,1.61933,-1.12,-0.02,0.3,-0.571590441,1,1,"no attempt",28.8055133046287,-46.93714,-46.29372,"waal_1294"
"waal_1322_2016",287,2016,17,"2016-01-21 14:48:00","Male",10,1198.896113,4993.558258,41,0.314196242,0.355949896,0.329853862,0.519025875,7.08915650656972,8.51590401238193,-48.81418,-41.10295,7.71123,3.13,0.331,-3.6,1.300278574,1,0,"failedrep",72.9421946549654,-48.81418,-48.04286,"waal_1322"
"waal_1340_2013",603,2013,14,"2013-03-20 15:01:00","Female",2.854166667,448.3968555,1510.753755,8,0.227106227,0.406593407,0.366300366,0.526066351,6.10567867846155,7.32036398075902,-47.00882,-44.54479,2.46403,2.31,0.183,2.5,0.86465002,1,1,"no attempt",41.7009241896959,-47.00882,-46.27156,"waal_1340"
"waal_1340_2013",604,2013,14,"2013-03-30 06:43:00","Female",1.895833333,163.5790866,997.4945552,2,0.099447514,0.635359116,0.26519337,0.705521472,5.09729658347904,6.90524669030301,-47.63679,-46.31279,1.324,2.31,0.183,2.5,0.86465002,1,1,"no attempt",28.0221650779775,-47.63679,-46.76467,"waal_1340"
"waal_1340_2013",605,2013,14,"2013-04-02 14:13:00","Female",2.53125,96.79367104,602.5169368,10,0.404958678,0.578512397,0.016528926,0.972222222,4.57258161032687,6.40111577584108,-46.92402,-46.43368,0.490339999999996,-0.07,-0.222,0.4,0.86465002,1,1,"no attempt",28.4771763848545,-46.92402,-46.74346,"waal_1340"
"waal_1350_2013",606,2013,20,"2013-03-19 15:05:00","Male",1.822916667,157.6308626,866.7510388,3,0.182857143,0.611428571,0.205714286,0.748251748,5.06025598693205,6.76475178306456,-46.98393,-46.43735,0.546579999999999,2.31,0.183,2.5,-0.872611652,1,1,"no attempt",31.3740226961905,-46.98393,-46.811995,"waal_1350"
"waal_1350_2013",608,2013,20,"2013-03-30 05:12:00","Male",1.916666667,81.06513737,720.9173028,2,0.016304348,0.913043478,0.070652174,0.928176796,4.39525299656669,6.58052443278708,-46.97814,-46.40907,0.569070000000004,2.31,0.183,2.5,-0.872611652,1,1,"no attempt",22.7610369920088,-46.97814,-46.62869,"waal_1350"
"waal_1351_2011",280,2011,NA,"2011-02-17 05:02:00","Female",7.25,624.9657214,1956.418308,29,0.522302158,0.313669065,0.164028777,0.656626506,6.43769680247232,7.57887068662591,-46.73834,-43.88624,2.8521,0.87,0.322,4.5,NA,NA,NA,NA,72.3805241618737,-46.73834,-45.69169,"waal_1351"
"waal_1366_2018",395,2018,37,"2018-02-03 05:09:00","Female",14.3125,2547.592947,11701.48761,29,0.167638484,0.301020408,0.531341108,0.361646235,7.84290425000539,9.36747125885731,-46.59979,-28.43238,18.16741,1.02,0.295,-0.8,-0.289651561,1,1,"no attempt",74.3348938592688,-46.59979,-33.15343,"waal_1366"
"waal_1366_2018",396,2018,37,"2018-02-24 07:29:00","Female",6.052083333,295.9361563,1851.007681,20,0.313793103,0.587931034,0.098275862,0.85678392,5.69014374288435,7.52348546221373,-46.96087,-45.3414,1.61947,1.02,0.295,-0.8,-0.289651561,1,1,"no attempt",19.9850202793921,-46.96073,-45.85372,"waal_1366"
"waal_1377_2012",518,2012,21,"2012-01-25 15:53:00","Male",5.489583333,109.2821377,1035.426395,14,0.61026616,0.347908745,0.041825095,0.892682927,4.69393295730758,6.94256859670613,-47.10886,-46.33563,0.773229999999998,3.08,0.111,1.8,-0.052062286,1,1,"no attempt",27.9753193284822,-47.0849,-46.847045,"waal_1377"
"waal_1377_2012",519,2012,21,"2012-02-07 13:21:00","Male",6.052083333,215.7223058,1588.903288,18,0.446551724,0.432758621,0.120689655,0.781931464,5.37399195926783,7.37079930124834,-47.13656,-45.34247,1.79409,-1.53,0.002,0.8,-0.052062286,1,1,"no attempt",30.0680014221928,-47.13656,-46.081175,"waal_1377"
"waal_1396_2013",540,2013,13,"2013-03-03 05:32:00","Male",7.979166667,1032.338718,4843.456098,16,0.250980392,0.350326797,0.39869281,0.467713787,6.93958210730699,8.48538381471883,-47.00681,-41.11217,5.89464,2.31,0.183,2.5,1.174639461,1,1,"no attempt",58.9701047110464,-47.00681,-45.52326,"waal_1396"
"waal_1397_2018",433,2018,18,"2018-02-01 10:36:00","Male",7.083333333,642.8823771,2593.705825,27,0.379970545,0.463917526,0.156111929,0.748218527,6.46596177919938,7.86084295250867,-46.95804,-44.29978,2.65826,1.02,0.295,-0.8,-1.110793617,1,1,"no attempt",35.5147004235295,-46.95804,-45.49762,"waal_1397"
"waal_1397_2020",494,2020,NA,"2020-01-20 10:33:00","Male",9.90625,1376.641693,4445.561161,27,0.403157895,0.326315789,0.270526316,0.546737213,7.22740225644446,8.39966138542404,-48.4895,-45.59348,2.89602,0.57,0.238,0.3,-1.110793617,NA,NA,NA,56.0916650908249,-48.48545,-46.91069,"waal_1397"
"waal_1398_2011",294,2011,11,"2011-02-09 15:31:00","Male",5.447916667,104.8501324,610.8440077,25,0.509578544,0.454022989,0.036398467,0.92578125,4.65253202010345,6.41484162002869,-46.99665,-46.07364,0.923010000000005,0.87,0.322,4.5,-1.856732626,1,1,"failedrep",19.2734531367518,-46.99665,-46.82381,"waal_1398"
"waal_1398_2018",372,2018,18,"2018-02-09 13:48:00","Male",7.875,582.2661206,2212.35585,40,0.451655629,0.38013245,0.168211921,0.693236715,6.36692759511368,7.70181322221719,-48.31031,-44.55286,3.75745,1.02,0.295,-0.8,-1.856732626,1,1,"no attempt",57.8686240240899,-48.31031,-46.22693,"waal_1398"
"waal_1399_2016",178,2016,16,"2016-01-19 13:38:00","Male",10.59375,1393.446741,5033.168157,35,0.406496063,0.323818898,0.269685039,0.545605307,7.23953562660066,8.52380491710637,-49.80562,-43.20609,6.59952999999999,3.13,0.331,-3.6,1.70660164,1,0,"no attempt",47.8663015544335,-49.80562,-47.76425,"waal_1399"
"waal_1400_2019",481,2019,NA,"2019-01-26 06:31:00","Male",5.125,197.7381184,1066.510895,24,0.33401222,0.617107943,0.048879837,0.926605505,5.28694352089828,6.97214775351792,-46.96713,-46.33103,0.636099999999999,2.79,0.452,-0.1,-2.531953615,NA,NA,NA,28.7843518895594,-46.96713,-46.60212,"waal_1400"
"waal_1402_2013",76,2013,13,"2013-02-23 14:21:00","Male",12.625,1418.314082,8759.760466,27,0.24360033,0.284062758,0.472336912,0.375545852,7.25722417903926,9.07792383949266,-56.43001,-45.76382,10.66619,2.84,0.269,-0.4,-0.689320962,1,1,"no attempt",94.3254219860767,-56.41737,-49.69686,"waal_1402"
"waal_1408_2013",40,2013,13,"2013-03-06 13:58:00","Female",4.645833333,274.3786069,1150.507468,15,0.449438202,0.42247191,0.128089888,0.767346939,5.61450892962002,7.04795840054518,-48.23662,-46.01093,2.22569,2.31,0.183,2.5,0.695439249,1,1,"no attempt",30.4950557323238,-48.23662,-46.22057,"waal_1408"
"waal_1410_2013",541,2013,13,"2013-02-22 13:18:00","Female",8.572916667,1646.892788,6013.081115,21,0.200729927,0.309002433,0.49026764,0.386605784,7.40664563273401,8.70169256088705,-46.35899,-33.66333,12.69566,2.84,0.269,-0.4,-0.312418019,1,1,"no attempt",59.0817008229502,-46.35899,-43.724745,"waal_1410"
"waal_1410_2015",158,2015,15,"2015-02-04 18:16:00","Female",11.57291667,1920.676784,6850.259002,26,0.277477477,0.352252252,0.37027027,0.487531172,7.5604328945779,8.83204174105242,-46.48917,-31.46527,15.0239,4.92,-0.265,0.4,-0.312418019,1,1,"no attempt",50.5883509461688,-46.48917,-34.517595,"waal_1410"
"waal_1410_2015",159,2015,15,"2015-02-22 11:55:00","Female",8.520833333,943.08161,4542.584628,17,0.299877601,0.313341493,0.386780906,0.447552448,6.84915282183687,8.42125143036646,-47.03344,-38.76888,8.26456,4.92,-0.265,0.4,-0.312418019,1,1,"no attempt",46.0302164829089,-47.00302,-42.11086,"waal_1410"
"waal_1411_2011",309,2011,11,"2011-01-15 00:26:00","Male",11.63541667,629.2618463,3510.434945,35,0.449820789,0.370071685,0.180107527,0.672638436,6.44454745990099,8.16349522473738,-47.85671,-44.28473,3.57198,0.48,0.257,3.8,-0.123569818,1,1,"no attempt",50.7414338083332,-47.85671,-46.6458,"waal_1411"
"waal_1412_2011",324,2011,11,"2011-02-28 07:04:00","Female",11.83333333,1580.823479,4693.105344,39,0.449339207,0.266079295,0.284581498,0.4832,7.36570117948958,8.45384976259128,-46.60877,-32.91035,13.69842,0.87,0.322,4.5,0.409341081,1,1,"no attempt",55.4592143656003,-46.35976,-34.797935,"waal_1412"
"waal_1412_2013",538,2013,13,"2013-02-01 10:41:00","Female",15.125,1981.754378,9497.56239,34,0.293590627,0.260509993,0.44589938,0.368780488,7.5917377808734,9.15879045413734,-46.36008,-33.64673,12.71335,2.84,0.269,-0.4,0.409341081,1,0,"no attempt",83.9084798699976,-46.36008,-38.581655,"waal_1412"
"waal_1414_2013",609,2013,13,"2013-03-18 11:26:00","Male",2.614583333,548.1312437,1430.115426,6,0.296,0.324,0.38,0.460227273,6.30651475407639,7.26551043747899,-47.38463,-44.69699,2.68764,2.31,0.183,2.5,0.257432963,1,1,"failedrep",141.093510214172,-47.34992,-44.86515,"waal_1414"
"waal_1414_2013",610,2013,13,"2013-03-25 16:25:00","Male",2.083333333,820.4650661,1889.589527,1,0.010050251,0.201005025,0.788944724,0.203045685,6.70987133326787,7.54411490298489,-46.35836,-40.47467,5.88368999999999,2.31,0.183,2.5,0.257432963,1,1,"failedrep",120.897474801159,-46.35836,-40.55497,"waal_1414"
"waal_1414_2013",611,2013,13,"2013-03-31 10:44:00","Male",4.052083333,1069.796916,3443.42149,7,0.082262211,0.311053985,0.606683805,0.338935574,6.97522411131117,8.14422087524757,-46.35838,-39.57693,6.78145,2.31,0.183,2.5,0.257432963,1,1,"failedrep",47.9541302460372,-46.35838,-45.050945,"waal_1414"
"waal_1420_2016",275,2016,16,"2016-02-18 14:33:00","Female",7.739583333,948.3818986,5537.149915,13,0.132075472,0.48787062,0.380053908,0.562111801,6.85475726775858,8.61923519158738,-48.50999,-42.13073,6.37926,1.35,-0.03,-3.2,0.799418238,1,1,"no attempt",29.4576544087927,-48.50999,-46.50394,"waal_1420"
"waal_1436_2014",126,2014,35,"2014-02-21 15:05:00","Male",15.63541667,3555.792324,10521.61388,33,0.33,0.189333333,0.480666667,0.282587065,8.17633319335355,9.26118688517188,-63.0215,-45.81974,17.20176,0.36,-0.009,0.1,-0.330089088,1,1,"no attempt",69.9437387811637,-62.98862,-54.60953,"waal_1436"
"waal_1446_2016",284,2016,19,"2016-01-22 06:45:00","Female",7.21875,1217.273896,4821.166473,15,0.281791908,0.24566474,0.472543353,0.342052314,7.10436912600588,8.48077118461219,-51.08055,-41.52933,9.55122,3.13,0.331,-3.6,-0.659730763,1,1,"no attempt",210.027489826433,-50.33666,-49.36477,"waal_1446"
"waal_1448_2013",537,2013,16,"2013-02-17 04:27:00","Male",13.95833333,1534.655376,6833.671924,41,0.378640777,0.292755788,0.328603435,0.471153846,7.3360611240658,8.82961742508449,-52.05472,-43.80195,8.25277000000001,2.84,0.269,-0.4,0.153779919,1,0,"no attempt",62.1994618105674,-52.05472,-47.78413,"waal_1448"
"waal_1449_2012",520,2012,15,"2012-02-26 02:38:00","Male",6.458333333,638.3593482,2473.930031,19,0.455573506,0.308562197,0.235864297,0.566765579,6.45890136647651,7.81356327082251,-48.59452,-45.31764,3.27688000000001,-1.53,0.002,0.8,3.04687705,1,1,"no attempt",45.6258655591406,-48.59452,-46.539465,"waal_1449"
"waal_1451_2013",555,2013,16,"2013-02-17 03:05:00","Male",10.1875,1857.261233,6443.92053,19,0.335721597,0.184237462,0.480040942,0.277349769,7.52685822620315,8.77089241181859,-54.97637,-38.72773,16.24864,2.84,0.269,-0.4,0.6839447,1,0,"no attempt",103.583479790269,-54.94396,-42.28325,"waal_1451"
"waal_1454_2015",151,2015,18,"2015-01-08 15:09:00","Female",10.8125,2080.494869,6602.998385,25,0.225650916,0.304725169,0.469623915,0.393524284,7.64036106218588,8.79527912560875,-47.6112,-34.0797,13.5315,1.35,-0.034,-1.4,-0.940650201,1,1,"no attempt",64.8525395213202,-47.5819,-39.58759,"waal_1454"
"waal_1456_2015",157,2015,18,"2015-02-12 15:06:00","Male",5.958333333,846.8889692,3484.958637,13,0.301225919,0.313485114,0.385288967,0.448621554,6.74156959892833,8.15621145425762,-47.91555,-44.93375,2.9818,4.92,-0.265,0.4,-0.157708057,1,1,"no attempt",84.623663272027,-47.88982,-45.71952,"waal_1456"
"waal_1457_2010",539,2010,13,"2010-02-09 15:43:00","Male",11.59375,440.0677823,2249.181075,53,0.524707996,0.399820305,0.075471698,0.84120983,6.08692876572954,7.71832146227986,-46.85479,-45.22051,1.63428,-2.12,0.103,-2.4,-0.015193422,1,1,"no attempt",31.9897284975861,-46.85479,-45.58222,"waal_1457"
"waal_1457_2015",160,2015,18,"2015-02-11 12:24:00","Male",12.23958333,1046.295898,4373.639346,45,0.387563884,0.420783646,0.19165247,0.687065369,6.95301148989762,8.38335074379055,-47.48704,-43.55616,3.93088,4.92,-0.265,0.4,-0.015193422,1,1,"no attempt",43.2408221483182,-47.41967,-45.44391,"waal_1457"
"waal_1460_2012",521,2012,15,"2012-02-20 07:01:00","Male",11.875,1282.426093,6771.39597,32,0.402985075,0.208955224,0.388059701,0.35,7.15650894809396,8.8204625440593,-56.11834,-45.81365,10.30469,-1.53,0.002,0.8,1.661220515,1,1,"no attempt",58.3389567038878,-56.11803,-48.23221,"waal_1460"
"waal_1469_2013",108,2013,31,"2013-03-05 11:55:00","Male",9.96875,2187.521507,7117.572183,20,0.24790795,0.251046025,0.501046025,0.33379694,7.69052444995487,8.87032196072353,-63.27664,-46.22779,17.04885,2.31,0.183,2.5,-0.876009996,1,1,"no attempt",72.5954070939251,-63.27664,-61.17846,"waal_1469"
"waal_1476_2016",289,2016,16,"2016-01-26 02:53:00","Male",3.697916667,148.2769705,1325.932048,12,0.248587571,0.655367232,0.096045198,0.872180451,4.99908194713236,7.18987092358051,-46.96969,-46.02474,0.944949999999999,3.13,0.331,-3.6,-0.405372389,1,1,"no attempt",26.7391466813697,-46.96969,-46.69553,"waal_1476"
"waal_1476_2016",290,2016,16,"2016-02-13 15:32:00","Male",8.864583333,243.7750028,3650.163389,19,0.263219741,0.545240893,0.191539365,0.740031898,5.49624568020718,8.20252720968424,-46.9638,-45.41203,1.55177,1.35,-0.03,-3.2,-0.405372389,1,1,"no attempt",38.4348924625891,-46.9638,-46.684875,"waal_1476"
"waal_1480_2013",11,2013,13,"2013-03-08 14:13:00","Female",10.02083333,617.1461667,3207.059189,31,0.437629938,0.408523909,0.153846154,0.726432532,6.4251058948768,8.07310965571243,-46.42042,-44.09748,2.32294,2.31,0.183,2.5,-1.231617331,1,1,"failedrep",31.5641746893005,-46.39425,-44.6923,"waal_1480"
"waal_1480_2017",319,2017,17,"2017-01-30 10:27:00","Female",13.15625,1692.853383,7495.734328,31,0.265451664,0.337559429,0.396988906,0.459546926,7.43417077649284,8.92208938145454,-46.35988,-32.2516,14.10828,-1.12,-0.02,0.3,-1.231617331,1,1,"no attempt",40.7642957162153,-46.35988,-37.603635,"waal_1480"
"waal_1480_2017",320,2017,17,"2017-02-16 06:52:00","Female",5.989583333,699.7856658,2572.843123,22,0.368695652,0.349565217,0.28173913,0.553719008,6.55077409644286,7.85276683996048,-46.75657,-44.43829,2.31828,-1.09,0.181,-0.1,-1.231617331,1,1,"no attempt",51.9363765593636,-46.75657,-45.74116,"waal_1480"
